155,1,1,"I use restroom SUPER clean . I surprise clean , downfall n't toilet seat cover . It also 2nd floor . There 3 floor MCd 's location.It super pack I go chicken bite ! Busy busy mcdonalds ."
156,3,3,It one cheap ice cream Manhattan . That 's I give 5 star . I like nothing ice cream
157,2,3,"There 's something eat fast food nice buzz make night complete . I hankering McNuggets I mosey Wine Tasting . These nugget longer 5 dollar range , friend . More like $ 6.99 20pc . Times change inflation 's bitch . Be prepare weave around smelly beggar hoard free plastic utensil old men ask free cup ice make way . Satiating . Classy 's . I think I smell whiff bum way . I heart Chinatown . P.S . I ask 2 Hot Mustard 2 BBQ sauce . Sweet sour pansy . Total come $ 7.58 everything"
159,2,3,"I come one night order food Monday night . I see busy however ridiculous I wait hour food ready place order . It seem worker start make online order first make kiosk order . My order along others sit progress section n't even start almost 45 minute I receive I complain food even start . As compensation offer give extra large fry apple pie . I mean seriously could throw food less time escalate point . Never I go establishment . I could kill chicken , pluck cook fast food get . Management need start train employee manage food ticket system well . Since place . Lots drink ice cream serve food . And every condiment even napkin straw request staff get customer request delay meal prep delivery process ."
160,2,2,"Pretty slow service despite busy , kinda dirty . 10 piece nugget order become 8 . Strawberry pie forget . Groups people without mask walk ."
161,2,2,This mcdonalds fuck bad bad get order wrong every single time like lwgit every time ask salt fry get old stale fry salt im miss fucking drink burn nugget like dont understand . Then order L M fry look like medium small . mcdonalds look amazing staff management fucking suck .
162,1,1,"This establishment variety food drink choose , affordable price . This place kid friendly ! I would recommend go 2 $ 3 great deal ; I would also buy size soft drink , $ 1 ! Staff polite ."
164,3,3,This McDonald 's bit dirty side staff kind rude . I ask ketchup I n't able get . However fry pretty good . The Oreo McFlurry pretty good McFlurry machine n't work half time .
165,3,2,"The place always crowd since 's close high school . Their service slow . It 's always hard find somewhere sit I normally would take . Here , would fight costumer fight costumer one worker . McDonald 's opinion best fry compare fast food place . I normally would go McDonald 's friend get small meal n't know eat n't much cash us ."
166,2,2,"This McDonald 's deliberately undercooks food . When 're busy pull fry food ( nugget , french fry , etc ) 're worker n't want wait food finish . This unsafe dangerous . I ca n't believe McDonald 's lax safety measure continue let happen . The health inspector shut McDonald 's ."
167,3,3,"This newly renovate spot offer faster checkout look iPads mount wall.Less wait time avoid accustomed horrible customer service , place know ."
168,2,2,This location neighborhood I order 10 piece nugget receive 8 box I get home checked . Very bad location .
169,2,3,"If choice star , 's I give . I n't order food place BECAUSE thank god , I go use bathroom first instead make order first . First impression , quarter machine lock door . You pay 25 cent use `` Bathroom `` . Oh , trust bath room well . The floor flood unknown liquid , I tell 's either regular water duty liquid . The distinguishing bathroom I ever . First time ever life I see money lock country bathroom , hilarious . Based staff treat bathroom , already image treat food . This place sure keep away McDonald 's general long time , maybe forever . Yikes ! ! !"
170,3,1,"Corner Delancey Essex street , MTA subway right next entrance . Very convenient since open 24/7.Downside 's lot people stand front . Whatever business , know 's shady . Aside people come , food McD quality . Come drunk , high , crazy ."
171,2,2,"What disgrace . The food ice cold . The nugget fry literally bit ice . Disgusting . On top everything else , staff extremely rude facility complete dump . Stay away ."
172,1,3,"This crazy McDonalds I 've I typically come DJing around 4:30 AM Saturdays.I 've see fight break outside . One time guy dress like day-glo camper behind line fell asleep . One time I head eat I saw paramedic pull sheet dead body . There law , order justice particular McDonalds food wonderful.There coin lock bathroom door homeless people still use temporary home . The last time I ragtag security force try keep guy enter talk `` seven week row , come back police gon na taze . `` I know sound kinda awful If I nearby I would go eat McDonalds right . The food service great feel like 're din post apocalyptic society . The fry good , Big Macs good , I 've still never eat Filet-O-Fish . Someday . I 'll probably keep eat McDonalds inevitable death McDonalds ."
173,1,1,"This far best McDonald 's meal 've city . Although I blitz sour , burger uncharacteristically juicy hot .. fry fresh possible . The girl alone behind counter handle duty grace . This gold standard McDonald 's ."
174,1,2,I 've get guy Donald satisfy carnal cravingsAs ifNo manWouldEver mmmmm hit da spot apart like Mendota ruin like theLast time angel sleep like 's like stay appreciate 、 ，。一。
175,1,1,"There something impeccable texture chicken nugget . It 's hard , forgive . The meat tender , assertion lack personality ignore adjacency sweeet sweet sour sauce . Yum . The fry over-salted , suggest chef perfect , desperate give experience I crave . I buy coke McChicken good measure . Overall , best McDonalds fucking world . Service worker kind , quickly let know get pay . I 'd come back spite flaw I 'll never forget first moment walk feel home McDonalds ."
176,3,2,"This n't really mathematical formula , beer consume hungry , less skeevy super skeevy place seem you.Yes , McDonald 's suburban dream . It 's full shady character wait 5 people form line take order end , get food.Came beer club I hungry , I decide would good idea stop . Took awhile get food I little freak clientele . But I get cheeseburger fry bolt subway.Probably would come stone cold sober . But , I probably would n't hang Lower East Side I sober , know I mean ? So 're hungry , maybe want take chance come . You math ."
177,1,1,"This McDonald 's pretty standard I receive exceptional customer service employee `` Amber . `` She helpful , kind personable make transform ordinary fast food transaction excellent experience . Great customer service worker like Amber I value location back !"
178,2,2,"literally every single time come always forget nugget dont understand always nugget every time cant get pay seriously , happen three time . sometimes n't time rummage crap buy see employee actually job right , clearly ca n't . nugget go ? nugget ?"
182,1,1,Boiii mcjoint rite top quality mcdonalds . Quater pounder wit cheese extra onion extra pickle extra ketchup N large fry always HITS DA SPAAT boiii . Got dam n burgers really lookin like picture lmfaoo
183,1,1,"This first visit McDonald 's since renovate 2018 , though I 've hit location pretty regularly since 2012 . I 'm impressed new look , overall cleanliness , polite staff . I wish Coca-Cola freestyle dispenser machine . Will back every week McDonald 's app . XOXO"
184,2,2,"The slow MickeyDs history ! Yikes . To jelly , 's strange . Do n't come expect anything outside within basic ."
185,2,2,"No . No . No . NOOOOOOOOOOOOOOOOOO ! ! ! ! ! ! ! ! ! ! ! ! ! ! I 've walk countless time six+ year I 've go LES . Not I step inside yesterday -- option exhaust 5am . Not even food cart could find outside , due rain come . My option leave scary McDonalds spend previous year taunt . I think -- ca n't bad.But I wrong . This place dream shatter lose soul come together . All worker stick strange state misery . When step inside take look around -- feel drab , strange , unsanitary . It also smelt really bad -- I think strange give 's open 24 hour , I guess thing let go time ... I order food , wait 15 minute ( ? ? ? ) numerous strange folk come try strike conversation . Why I bring headphone , I think ? When I finally receive food , I n't think I ever happy snatch hand run door . It 's bit bad standard McDonalds -- mind , 're LES , LAST resort nowhere else get food ."
186,2,3,"At 5am , I order bacon , egg , cheese mcgriddle , hash brown , steak , egg , cheese biscuit onion . It take 15 minute get mcgriddle hash brown . I biscuit remake 3 time . First time sausage , second time make biscuit onion . I 'm allergic onion I state second time scrap onion biscuit . Still wait biscuit make . At least crowd attractive woman ease frustration . At end new cook learn fire . Rush hour , morning breakfast , late night eating ; way learn good . -1 wait food -2 reorder 1 sandwich 4 time -1 disregard onion allergy"
187,2,2,It amaze low east side one place open 7am breakfast . Business start 7 especially travel different area . Anyways typical fast food fair minimal flavor people work subpar best hey 's McDonald 's . reason one star cleanliness . This place dump . Garbage floor table dirty hell bathroom take quarter n't even work ! Place gross .
188,2,2,"Stay away ! This McDonald 's far bad one I 've ever . While I would n't say place downright dirty , definitely n't bright , shiny clean feel McDonald 's . Additionally , n't participate many normal McDonald 's promotion , end pay would Mickey Dee 's . Lastly , staff horrible . When 're order , look left wall ( face register ) 'll see `` 6 Steps `` take order , post wall . The first step smile , 10 second , I believe . It might well say `` Roll eye suck teeth `` duration order . Next time , I 'm gon na skip Mickey Dee 's grab something food cart right front ... 's probably sanitary healthy way ...."
189,2,2,"So wait 25 minute order . No apology . No explanation . Just ton wait rude rude people . It like suddenly sit 5 course menu , really wait stupid nugget obscene amount time . Unbelievable . And also friend get yell sit ."
139,2,2,"One bad Mcdonald 's ever . Music loud.Super slow service.3 day row ice cream machine broken.Nothing dollar menu , even one cookie 65 cent ! Need I say ... The one queen blvd bad"
192,2,2,"bad mcdonald 's ever go . family discuss order AWAY line , yet cashier keep tell us come order , even tell cashier give us minute . order food rest family , clearly hear complain order . also order sweet tea well , hear talk n't sweet tea get drink , completely water . also give us dirty look make food give us . consider fact income go $ 15 hour , worker least respect manner . would give zero star could ."
193,2,2,ghettoooooooooooooooo staff rude horrible service place super dirty smelll horrible horrible ok get . mcdonald dont expect much
190,2,2,This bad mcdonalds ever ever . And say lot consider nyc never ever even think write review fast food place . Terrible service . Abysmal bedside manner . It take 20 min get order line spray clean product curse wonder food ... could see cheeseburger take nap front get cold . Never ever go ! ! ! How put 0 star ?
195,2,2,"For Drunks , Tourists others come empty bladder legal way possible : Crackheads galore ca n't use public restroom purchase something . They give fake old school arcade coin use bathroom insert lock open door . You could use quarter without buy something make sure get stop underpaid makeshift security guard/disgruntled employee work wee night hour ... If come food : Better option Halal cart Nearby Deli"
196,2,2,"This place ghetto . At time hobo loiter I want seat n't . The manager kick friend think n't buy anything . We stay bit extra play Pokemon 5 extra minute . There cockroach crawl wall I try enjoy Big Mac large cok . I buy grass one time . ( Literally grass , weed ) ."
197,2,2,"Nasty place , full nasty attitude . If like drama work place employee give fill ."
198,2,2,"Not best McDonalds location go , I know . Next time I around delancey area I go . I get Hot Fudge Sundae something wrong ice cream , n't taste right- Maybe machine . They pour mush already . I get train I realize fry hot either Monopoly game piece . Another strike one , day . I agree people review , worker definitely friendly ever . I go Popeyes right next ."
199,1,1,"For McD good . Fast , clean , good stop drunk night Delancey.Bring quarter , folk - pay bathroom !"
200,1,1,High Holy Days The Actors ' Temple . We recently complete series Jewish Holidays Actors Temple West 47th Street Hell 's Kitchen -- Heaven seat Actors ' Temple -- I believe 19 service something like 25 day ! ! These service conduct indefatigable Rabbi Jill Hausman Cantorial Assistant Aron Bederson . Their beautiful voice reach heaven touch us level . Marina Kifferstein give us violin performance Kol Nidre . It quite experience forget . Rabbi Hausman give 110 % service . I sure attend first time come back member . There Shabbat Services Friday night 7pm Saturday morning service 10:30 Onegs follow service .
202,2,3,Ghetto McDo cater drunkard ( like ) night debaucher LES .
203,2,2,"* * * Not anyone ever read , drunk people n't listen review : disrespectful , connive , rude establishment rather stab eye straw give money . PURPOSEFULLY give TWO item order , attempt seal bag could notice . When , girl act like forget , give order large fry , laugh . When saw also miss `` snack wrap , `` hand one leave grill . At point , politely ask cahier/runner 's name ( miss name tag ) , refuse give . I ask manager , woman grill line un-labelled lanyard indicate authority . The two exchange demean glance , muffeld speech , heard , `` get girl , `` `` manager ... `` disgrace , leave without even get proper sauce nugget ( oh , yes , first world problem . ) Also n't give proper change friend , pay one sandwich $ 20 short $ 5 . When call , get home , woman phone identify Darlene . Nice move , whether 's fake . My next call corporate ! disgust . customer appalled drunk care . use work McDonalds landmark location WHEN I WAS 14 ( OH DID THEY CHECK TO MAKE SURE I WAS OF AGE TO WORK THERE ? NO . ) . All ought take , competent people report finding , location get whole new staff . OH , right- one want work . Especially hour . Makes fear mankind yuppie afraid clown Ronald McDonald . `` I hope bitch enjoy train back Harlem . ``"
204,2,2,one word `` cockroach `` . food taste like floor outside ... note self : bad McDonalds ever ...
205,2,2,"I employee throw shoe location 430am thursday morning . She yell 2 drunk individual shoe sit table throw hit squarely leg . When I complain strike say shoe , tell `` shut f * ck bitch ``"
206,1,3,I guess harass almost puke hobo might merit one star review ... others- amazing mcdonalds time . half expect harmony korine pop trash video camera .
208,3,2,"Pregnancy weird . ( Or I 've glean observation . I yet get pregnant , I 've close someone . ) One day food make nauseous point vomiting , next absolutely NEED sausage biscuit egg . From McDonald 's . Even though n't eat McDonald 's year . Well , I 'm glad McDonald 's , wife n't eat real food month want McDonald 's , 's go get . And get . And like . I personally regret get burger barely edible , credit , sausage biscuit egg pretty solid ( I get one another occasion ; I try take bite , I would 've lose hand ) ."
209,2,3,If I could give half star I would . The people McDonald 's friendly seem quite capable . Yet reason I NEVER get order right . Something always amiss . They clean courteous I keep try . I give place let 's honest sometimes need fox damn try conscious put bag .
210,1,1,"I n't know last person talk - 's delicious . Nice people . Fries hot fresh ! ! ! One good McDonald 's I 've . Reminds French McDonald 's , 've never , tres chic ."
212,2,2,"Not go sugar coat , McDonald 's bad I 've ever different level . Customer service non existent . You inconvenience staff order . Food never fresh . Good luck try fix order something undoubtedly wrong . Just avoid , even inebriate self think 's great idea . It 's ."
214,2,2,"I wait half hour order chicken nugget . Just get home find put 4 nugget 6-piece container . I never slow , poorly manage McDonald 's location life . I work McDonald 's long , 's hard . Do n't waste time go ."
213,2,2,I 'm never go back McDonald 's long story short I one bite leave I find hair food nasty af I would put star ca n't
216,2,2,"Not fast . My kid always want come I give . The table filthy . The toy happy meal never 's advertise ( employee forget put toys happy meal several occasion ) .The touchscreen order station element convenience . It 's complicate efficient . When order call , 's usually complete 's customer remind employee drink missing.What miserable experience . Five Guys much good around . In word 8-year-old son , `` I n't like McDonald 's . ``"
215,2,2,Unbelievably slow disorganize . Easily one bad McDonald 's I 've ever . I 've food bring faster sit restaurant come . Very often dirty . Staff n't seem know 're .
217,1,1,I really like new design store . The big screen make order easy would think get table service McDonald 's ! WOW
218,2,2,"The absolute bad ........ organization . No manner . No nothing . Gave food wrong person nerve guy bring back . Tried give . Asked new food . I honestly n't know difference , rush food . Fries horrible . Food horrible . Not .... McDonald 's come . I 'll pass go next restaurant expensive restaurant thrive 'll pay good service rather disgust treatment McDonald 's serve customer"
219,2,2,"This terrible McDonald 's , definitely one bad I 've ever . If get past homeless people school kid hang front door , 'll find NEVER ice cream shake . It 's bad wo n't find 've pay , 'll offer smoothie not-at-all-what-I-ordered substitute.The good news people behind counter provide free in-person soap opera watch wait food refund . They 're always busy flirt try hook , 're lucky , one customers.Oh , I hope like hear N-word . A LOT ."
220,3,3,Since remodel Micky D 's service well . The service use suck . The customer service use garbage . But 's difference .
221,2,2,"This Mickey D 's great late night grub 're come night party ... food wayyyy inconsistent . For example , I pick bacon , egg , cheese biscuit , biscuit super dry . Disappointing indeed ! So , next time I go , I order sausage , egg , & cheese McMuffin b/c I 'm think biscuit dry I 'll try muffin instead . Well , accidentally give bacon , egg , cheese biscuit -- instead return counter , I eat anyway ... , know , biscuit succulent flaky ! ! ! I think fast food restaurant type quality control food taste every time . Apparently ! ! ! I mean , BE & C biscuit Mickey D 's one favorite brekky treat kid . To come across dry-ass biscuit blasphemy . Another example : last visit , feature special two Filet-o-Fish sandwich $ 4 . Well , I n't need two sandwich , I order one $ 2 . I super excited b/c I n't Filet-o-Fish year , ughhhh , bread super dry ... fish patty super small , overcooked , hard rock . Nasty ! Note location McDonald 's really ugly inside . It desperate need remodel ! Trust , go desperate late-night grease ."
222,1,1,This place get 5 star great customer service I experience Joe S. He friendly patient I search change I think I I could n't find additional money kindly put . 44 cent . He also patient I believe coworker ask question meal etc . The place clean move quickly put customer service THE BEST .
223,2,2,"Employee put dirty finger inside cup try give cup coffee . When I refuse request new one , laugh . Brought manager 's attention n't phase"
224,2,2,"Not sure Yelp review McDonald 's anything . But McDonald 's absolutely terrible . The staff incompetent , lazy , ghetto . They n't give f $ & # job anyone . It also take 10min get quarter pounder . They basically run stuff . I keep hear `` supervisor `` say `` Where 's ? Do ? `` . Hire actual competent staff . Not rat street"
225,3,3,"Yay I 'm fan . I stop go Fulton McDonalds favor go McDonalds staff Court McDonalds much good Fulton McDonalds staff . The food quality . But price significantly cheap . I calculate saw I save $ 1.87 order McDonalds Fulton McDonalds . The staff n't racist Fulton McDonalds . Also available seating Kiosk . The bathroom bad , least 100x good Fulton McDonalds ."
226,3,3,"work brooklyn bunch year , downtown brooklyn exact , court st ronald mcdonald 's house morning hangout grab breakfast make trek work block away . fast foward bunch year back court st say hello old friend 's early morning get time waste . 's totally different less seating space stair lead upper level almost new tile . typical mcd menu heavy display dollar menu around . recall back day present , still lose soul sit let day go maybe order small coffee fry , thing never change . line move fast wait order minimal . court street mcdonald 's around long time bring back memory time work brooklyn . p.s . year work area never lunch mcdonald 's , go figure ."
227,1,1,The tap water A1 . Never I tap water taste good . THE HIGHEST QUALITY . Better Poland Spring even good Aquafina . New York City tap water everywhere . 10/10 would recommend . The McNuggets alright .
144,3,1,"Pretty standard Mcdonalds.Of course , would eat Chinatown stone 's throw away ? Upstairs 3rd floor big colorful chair plenty seating , free wi-fi , restroom . It also get crowd ."
229,2,3,"I mcdonalds time simple I work area I get 30 min lunch break ... mean option time crunch ... However experience particual location pretty much bad ... The majority staff rude , previous person say , staff rather phone , job take care customer .... The place filthy , majority staff work either hispanic african american , I yet see caucasions work , staff treeat causcasion customer really bad ... There one girl work I actually like , actually nice everyone ... I wish I know name , beucase I like becuase actually work treat ever single customer respect smile I wish staff could learn something ... everyone else rude ghetto-fab .. ( right term ) All know work , treat everyone respect regardless ... furthermore Ive see manager ... management isnt good ... To honest , today job market way , im sure plenty hard work people would trade place staff , work pride , respect work team .. So look decent place eat time crunch , go across street , check Checkers , atleast staff Treats people respect ... wont recieve aweful experience many others recieved place ..."
231,3,3,"This definitely one crazy McDonald 's Brooklyn , food consistently fresh . It 's always busy , full kid , parent , confused tourist , hungry ppl break , indigent . Some scammer , homeless , primarily congregate downstairs outside restroom area . Know visit loud interaction amongst staff , odd odor possible panhandler , also fresh food , messily put together ."
232,2,2,The bad McDonalds ever . No bathroom . Took 10 minute cheeseburger . Everyone kitchen sing explicit rap music . Which would n't bother actually job . Avoid costs.And see attached picture . I order one thing- cheeseburger ketchup . They could n't even get right .
233,2,2,Your menu ( every McDonalds I 've ) state carry sugar free vanilla syrup.Here get snotty `` We n't `` . Take menu board ? Tables filthy 6am . Ca n't spare person wipe em ?
234,2,2,"This McDonald 's worker rude , conversation amongst loud 're park hang . No customer service rude ."
235,2,2,"Just try get food 12:22 AM , close one , food available 're close soon ..... get together McDonald 's ."
228,1,1,"McD 's McD 's ... place open 24 hour bk height lot teenager hang weekend late night . place really open area get something eat 4am . good , food sits stomach night long - ewww"
103,3,3,"Just like McDonald place 's busy , noisy , dirty store . Service n't good , little space eat , people slow , 's lot thing wrong McDonald 's . However like McDonald place , 's McDonald 's burger great , fry great , 's favorite kid . Not food cheap , lot thing choose eat plus , n't want eat take home . The food fill cheap price taste good . Even place need improve , McDonald 's McDonald 's make good dinner ."
238,2,2,This probably bad one ive ever . literally slow . u 30 min waste spot .
239,2,1,I order large iced coffee kiosk 11am food coffee . Finally 1120am I ask someone work nice . She ask beverage person twice time say oh 's 's way . Then finally 1132am I iced coffee throw across counter say hazelnut go sail across counter disappear needless say I back !
240,2,2,I wish I could give Zero star moron . They 're Uber eats deliver hotel late night cancel us twice . Why lead us 20 minute cancel order ? ! It 's plain foul .
241,2,2,I rather starve come slow piece shit McDonalds ! These mutherfuckers wait I get front line say close line . Now I 'm stand back another long line . Mutherfuckers clueless ! And skip ppl ! Fuck location ! And dumb manager stand ppl complain ! Ohhhh happen ... So I 'm finally register asshole ask man behind take order . I yell hellloooo n't see stand ? * roll eye * I 'm still gon na get fry tho lol
242,2,3,"Waited 42 minute large coffee . It would quick walk target , buy coffee maker , make coffee , return coffee maker refund , get sandwich diner money . Skip McDonald 's ."
243,2,2,"This McDonald 's awful . The person take money tonight thief , steal money . My hope clean house , remove thief , make right . I make example order tonight , location fail . Sorry ."
245,3,1,"Food delicious , But worker nice customer , talk way like eat free ! McDonalds take pretty nice talk people work !"
246,2,2,When cashier call next look 're walk . It 's job tell rude lady jump lime nowhere start order wait turn . I ca n't hoodrats . But I even 're work like get commission every burger .
247,2,2,Probably bad McDonald 's I 've ever .. Employees n't look happy give attitude food inedible n't really happy myLunch break u expect eat well go back work I 'm disappoint lose appetite .. Never come back McDonald 's sure .. Fries taste like sit literally 24 hour . Thumbs . ! ! !
248,2,3,"It unfortunate review least generates star automaticly sort site never deserve even one . In way , provide good data see people 's mind wreck poverty un ( -der ? ) education . Yeah , I mean 'ca n't get low . This people . Animals . Mc Zoo . 'It entirely fault set foot site . But I need field trip risk . They never fail live expectation need data sociology anthropology.So I balance would really worth I sure take 15-20 min get one snack wrap go . The result -- wrap come cold I felt bag animalstress push back hostile manner service industry despite I already ask heat adequately . I ask another Madame Animal heat . You ca n't blame really back nothing really communicate unless someone raise one 's voice bring brawl . I n't believe ghetto etiquette , though . So I respectfully firmly return wrap heat sufficiently . After heated discussion cold wrap side , McZoonald another customer participate , hearing accept wrap take back heat , come back completely soggy afterwards . I sad wrap par -- I know would never big deal social experiment need -- people much retarded.The BIG McDonald 's corporate run rip stupid employee low wage sell junk also people n't know good . Such good field trip I I n't need another couple year ."
237,2,2,"The cashier think 's Cardi B . More like Cardi C crackhead . No breakfast time say `` nah , none . `` No dipping sauce . You may get burger hour order . Walk block Mc Ds 's least average get meal ."
251,1,1,Good place come refreshment . The decor beautiful . This one McDs offer $ 1 size soft drink : )
252,2,2,"A computer user error cause lunch plan change.All self-service ordering kiosk use I wait line behind one person order register ( old school ) After first person send cashier 1 , I patiently wait cashier 2 ( 2 available ) I start give complicate order ( # 1 unsweetened ice tea ) someone appear side start complain cashier computer usage issue.My order point forget I leave no-man 's land.Walked .... well McDees"
254,2,2,"You know . . . . 's something weird McDonalds . Though , kind foul disgusting . In inebriated state first time ever I try one digital pad clicky clicky pick want eat without human interaction . The advertising outside sell us . $ 3 meal . . . . . well I could get dinner roll way home screw let 's cause tarnation stomach lining ! So I order kind chicken sandwich small fry . And boop ready immediately . I ask bunch sauce I pay . ( That 's trick kid , n't charge ) . Hold . McDonald 's sell creamy vodka tomato sauce label 'signature sauce ' ? ! Honey , I 'm home . Can I take 15 packet go ? No , seriously . Can I ? I n't . . . . . Overall , I hat sandwich . It horrible . I feel like crap today partially poor life decision . The fry solid memorable I remember . I also indulge order apple pie since I n't think I 've ever one suck . But I mostly upset soft serve machine break - NO MCFLURRYS . Why 2 star ask ? There house fly everywhere . I mean everywhere . The fact I ca n't see shit even moreso I 'm drink notice like half dozen within 15 minute I remark value meal really say something . Maybe get spray go fly swatter . It totally change atmosphere place . Just say . * Edit : So much investigating , I really need get bare facts everything . McDonald 's come signature sauce around 2003-2004 accompany buttermilk chicken tender . And hip I fast food service industry ."
255,2,3,"I love McDonalds breakfast 6 time I 've recently , 2nd time forget hash brown today I find hair egg . I use frequent McDonalds past seem like service decline . I n't issue worker one young worker occasionally service counter unprofessional rude patron . I 'm sad say It look like I might find another breakfast spot treat day ."
256,2,2,Can follow simple instruction . Asked cheese item twice . Only cheese items.Aside I recieved drink sour way pass due . Asked exchange give attitude . I get sick drink sip spoiled drink count I report DOH.Never I visit location .
257,2,2,"The AC break location year . So every summer install useless portable unit leave door open , make even useless . As result place infest fly . Regardless hungry many coupon , DO N'T DO IT !"
236,2,2,"This probably ratchet McDonalds I 've ever . The cashier beyond ghetto unprofessional . Her nail long ugly . And I 'm watch seat , dig ear . Nasty B * * * * . When place order , start talk another associate laughing giggling , look back attitude . The manager ashamed let behavior happen ."
259,2,3,"I like advance technology take order faster . However , n't useful 're go wait 10-15 minute small drink cone icecream . The soda machine lot choice although sprite taste little funky sometimes . Also , icecream machine never work . All , I come I 'm desperate get drink ."
260,2,3,"Paid quick visit McDonalds way back Target . Since 's Christmas Eve I let couple thing slide like cleanliness place . There napkin receipt ground . In addition water floor safety hazard along liquid leak soda fountains . What absolutely unacceptable male worker register , go kitchen area Camden back register mop hand . A customer come male employee proceed take customer order hold mop hand . He n't wear glove , make attempt go wash hand continue take food order pass customer wait food . Would CEO McDonalds approve kind customer experience ? What 's manager ? Disgusting customer get sick food contamination say McDonald Brand ? I photo upset I even spend $ 25 dollar , I n't even bother ask refund seeing take 30 min us receive order I throw . Thanks ."
258,1,1,"A good size high tech McDonald 's . I 'm one come McDonald 's often pretty much anything hot day want milkshake , pricey one . Ordered black white milkshake . Waited 3 minute I guess n't bad , hey long machine work I guess . Other much else say McDonald 's location.Oh , lot seating , 's good group league sport team finish game good bakery option like croissant pastry . So , definitely recommend want quick bite necessarily sandwich something fry ."
262,2,2,On 2/20/20 @ 6:10 I observe young lady fry stand open fry sleeve bare hand knock extra fry back tray bare hand . DISGUSTING ! ! !
263,2,2,Disgusting disturbing treatment chicken . Please n't go ! Imnotlovinit.com website I find show truth behind McDonalds ' chicken .
264,3,2,Large fry Mcdonald lot I remember price . : ( also give medium large box . But least staff nice !
265,2,2,Disgusting place . Homeless people sleep overnight concern especially consider hygiene place kitchen . This branch shut . Would never come eat .
266,2,2,"If want eat , expect slow service frequent mistake order . I know I n't expect much fast food , neither . Only eat last resort ."
267,2,3,"This place look pretty , remodel . Do n't let pretty face fool you.I wait ten minute two McMuffins crew kitchen chat loudly other.The table filthy.Coffee lukewarm.And , Self-Order kiosk n't work right.I live neighborhood , pretty typical location . Anyway , crazy thing : My receipt say restaurant manager Jesus . Now , 's get lot plate . But , 're ask endless fish , all-you-can-drink water-into-wine , even heal crazy homeless people walk around mutter - hot coffee , clean table , `` fast `` part `` fast food . `` What take , miracle ? Anyway review , like peace-out I 'll go elsewhere ."
268,1,1,"So I come gym late night workout hunt place still open business 11 PM . This part Lower Manhattan way Battery Park shut early , normal work hour place like ghost town . The bright light Golden Arches shone like beacon night sky.I usual breakfast dinner routine order 2 Sausage Egg & Cheese McMuffins . Simple , fast , hit spot ."
269,2,2,"The service get bad & bad . Last week I order 4 piece nugget wait 20 min . It n't even busy . There two customer include . It late , employee busy talk record snapchat videos line . I come class today get coffee , 30 min class . I exam today . Waited 45 minuet . I ask three time finally get . I understand 's busy employee take sweet time everything . The staff rude . And 've come often past three year . But today , I 'm never return location ."
270,3,3,"While mcd clean others , seem `` good `` mcds area . But constant losing order via kioses . Then finally get order 10-30 min later .... find modify fry accept less fry .... I mean n't new ... least 3 year ."
271,2,2,"Possibly bad McDonald 's anywhere . The staff blatantly care . The service slow . The food always cold . I 'm place last night wait nearly 15 minute order fry ( crazy pregnancy craving , 's I eat keep ! ) order leave call stone cold time I eventually get . I haul ( baby bump ) McDonald 's closest one avoid TriBeCa location future ."
272,2,2,Another crazy experience lunch . The manager need train staff way well . Customer service non-existent . From cashier yelling customer move one side lady scream pick order number . Not loud obnoxious ; 's rude fussing customer take seat pick order . I never experience McDonald 's like .. quite disturb .
273,2,2,This flagship McDonalds ... stingy fry ? ! And hot ? ! This Mickey D 's suppose pinnacle McDonalds always short change french fry Air Conditioning seem totally nonexistent . I dont know worker deal .
274,2,3,"SS try buy McDonald 's breakfast take mad long . He come 10:00AM SHARP serve close 11:00AM . Such disappointment . Although , try make right offer extra free food item deny . He leave McDonald 's limo . He 's come ever suggest . It 's time run business . Jesus manager please change way ."
275,1,1,This place always drowsy positive side order machine . So n't need stand big line . You get fast service . Staffs friendly . Food fresh . Air condition good . Always perfect environment . Enough table . You meal enjoy view time . I recommend place .
276,2,2,No ac customer service garbage . The cashier busy talk someone FaceTime job .
277,2,2,"This bad place ever ! ! They seriously need get sh * together might well shut . I go 2 day ago family . We order new tomato melt mozzarella burger . When get mozzarella , cold ice think oh well 's easy fix . When get back lady make throw cold piece mozzarella melt . Then go back kid behind register tell us never melt cheese burger want could microwave us . Microwave ? ? ? ? Are serious ? Then wait rest order kid register literally phone texting pay attention customer . He n't even say hi anything . And cousin order hand receipt look phone even look him.This place need serious check new staff would great !"
278,2,2,"If ca n't bring food table order kiosk , n't offer service . I order sundae I go counter sundae melt . Awful ..."
280,2,2,"This McDonald 's horrible . Terrible customer service , unable get order time . Can multitask . Do take job seriously . Unfit make order correct many customer ."
281,2,2,Slow bad service . Spent 20 minute wait 2 Big Macs . Would give 0 star I could .
282,2,3,"I complaint particular establishment . First , enough seat consider fact near four school . Whenever I come visit especially dismissal time ( around 3-4 ) massive number student hang around , stand eat food . The service ok , sometimes cashier extremely rude , I understand amount stress . The food alright consider price point , different McDonald 's I visit past . The entire environment extremely unsanitary , dirty floor table . Do even get start restroom , I would rather urinate pant use facility . Overall , I give establishment 2/10 . There aspect guy definitely improve I hope comment others help create guideline make good environment customer ."
